name,falsePositive,truePositive
frame_6165.jpg,False,True
frame_6166.jpg,False,True
frame_6168.jpg,False,True
frame_6169.jpg,False,True
frame_6170.jpg,False,True
frame_6171.jpg,False,True
frame_6173.jpg,False,True
frame_6174.jpg,False,True
frame_6175.jpg,False,True
frame_6177.jpg,False,True
frame_6178.jpg,False,True
frame_6180.jpg,False,True
frame_6184.jpg,True,False
frame_6188.jpg,True,False
frame_6191.jpg,True,False
frame_6195.jpg,True,False
frame_6196.jpg,False,True
frame_6197.jpg,False,True
frame_6198.jpg,False,True
frame_6199.jpg,False,True
frame_6200.jpg,False,True
frame_6201.jpg,False,True
frame_6203.jpg,False,True
frame_6204.jpg,False,True
frame_6214.jpg,False,True
frame_6215.jpg,False,True
frame_6217.jpg,False,True
frame_6218.jpg,False,True
frame_6221.jpg,False,True
frame_6222.jpg,False,True
frame_6223.jpg,False,True
frame_6225.jpg,False,True
frame_6226.jpg,False,True
frame_6227.jpg,False,True
frame_6228.jpg,False,True
frame_6229.jpg,False,True
frame_6230.jpg,False,True
frame_6231.jpg,False,True
frame_6232.jpg,False,True
frame_6233.jpg,False,True
frame_6234.jpg,False,True
frame_6235.jpg,False,True
frame_6236.jpg,False,True
frame_6237.jpg,False,True
frame_6238.jpg,False,True
frame_6239.jpg,False,True
frame_6240.jpg,False,True
frame_6243.jpg,False,True
frame_6244.jpg,False,True
frame_6246.jpg,False,True
frame_6247.jpg,False,True
frame_6248.jpg,False,True
frame_6249.jpg,False,True
frame_6250.jpg,False,True
frame_6260.jpg,False,True
frame_6261.jpg,False,True
frame_6263.jpg,False,True
frame_6265.jpg,False,True
frame_6266.jpg,False,True
frame_6267.jpg,False,True
frame_6268.jpg,False,True
frame_6269.jpg,False,True
frame_6270.jpg,False,True
frame_6271.jpg,False,True
frame_6273.jpg,False,True
frame_6274.jpg,False,True
frame_6275.jpg,False,True
frame_6277.jpg,False,True
frame_6278.jpg,False,True
frame_6280.jpg,False,True
frame_6281.jpg,False,True
frame_6282.jpg,False,True
frame_6283.jpg,False,True
frame_6286.jpg,False,True
frame_6287.jpg,True,False
frame_6298.jpg,True,False
frame_6299.jpg,False,True
frame_6300.jpg,False,True
frame_6301.jpg,False,True
frame_6302.jpg,False,True
frame_6303.jpg,False,True
frame_6306.jpg,False,True
frame_6309.jpg,False,True
frame_6311.jpg,False,True
frame_6313.jpg,False,True
frame_6314.jpg,False,True
frame_6315.jpg,False,True
frame_6317.jpg,False,True
frame_6318.jpg,False,True
frame_6320.jpg,False,True
frame_6321.jpg,False,True
frame_6322.jpg,False,True
frame_6323.jpg,True,False
frame_6324.jpg,True,False
frame_6327.jpg,True,False
frame_6331.jpg,True,False
frame_6332.jpg,True,False
frame_6333.jpg,True,False
frame_6335.jpg,True,False
frame_6336.jpg,True,False
frame_6341.jpg,True,False
frame_6342.jpg,True,False
frame_6347.jpg,True,False
frame_6348.jpg,False,True
frame_6349.jpg,False,True
frame_6350.jpg,False,True
frame_6351.jpg,False,True
frame_6352.jpg,False,True
frame_6353.jpg,False,True
frame_6354.jpg,False,True
frame_6355.jpg,False,True
frame_6356.jpg,False,True
frame_6357.jpg,True,False
frame_6358.jpg,True,False
frame_6364.jpg,True,False
frame_6366.jpg,True,False
frame_6374.jpg,True,False
frame_6375.jpg,True,False
frame_6376.jpg,False,True
frame_6377.jpg,False,True
frame_6394.jpg,False,True
frame_6395.jpg,False,True
frame_6400.jpg,False,True
frame_6403.jpg,False,True
frame_6404.jpg,False,True
frame_6405.jpg,False,True
frame_6406.jpg,False,True
frame_6407.jpg,False,True
frame_6408.jpg,False,True
frame_6409.jpg,False,True
frame_6410.jpg,True,False
frame_6412.jpg,True,False
frame_6417.jpg,True,False
frame_6422.jpg,True,False
frame_6423.jpg,False,True
frame_6424.jpg,True,False
frame_6440.jpg,False,True
frame_6441.jpg,False,True
frame_6442.jpg,False,True
frame_6444.jpg,False,True
frame_6445.jpg,False,True
frame_6446.jpg,False,True
frame_6447.jpg,False,True
frame_6448.jpg,False,True
frame_6454.jpg,False,True
frame_6455.jpg,False,True
frame_6456.jpg,False,True
frame_6457.jpg,False,True
frame_6458.jpg,False,True
frame_6459.jpg,False,True
frame_6460.jpg,False,True
frame_6461.jpg,False,True
frame_6462.jpg,False,True
frame_6463.jpg,False,True
frame_6465.jpg,False,True
frame_6472.jpg,False,True
frame_6473.jpg,False,True
frame_6474.jpg,False,True
frame_6475.jpg,False,True
frame_6476.jpg,True,False
frame_6479.jpg,True,False
frame_6480.jpg,False,True
frame_6482.jpg,False,True
frame_6483.jpg,False,True
frame_6484.jpg,False,True
frame_6485.jpg,False,True
frame_6486.jpg,False,True
frame_6487.jpg,False,True
frame_6488.jpg,False,True
frame_6489.jpg,False,True
frame_6490.jpg,False,True
frame_6491.jpg,False,True
frame_6493.jpg,False,True
frame_6495.jpg,False,True
frame_6496.jpg,False,True
frame_6497.jpg,False,True
frame_6498.jpg,False,True
frame_6499.jpg,False,True
frame_6501.jpg,True,False
frame_6502.jpg,True,False
frame_6533.jpg,True,False
frame_6543.jpg,True,False
frame_6545.jpg,True,False
frame_6551.jpg,True,False
frame_6552.jpg,False,True
frame_6553.jpg,False,True
frame_6554.jpg,False,True
frame_6555.jpg,False,True
frame_6556.jpg,False,True
frame_6558.jpg,False,True
frame_6560.jpg,False,True
frame_6561.jpg,False,True
frame_6562.jpg,False,True
frame_6563.jpg,False,True
frame_6564.jpg,False,True
frame_6565.jpg,False,True
frame_6566.jpg,False,True
frame_6570.jpg,False,True
frame_6574.jpg,False,True
frame_6575.jpg,False,True
frame_6577.jpg,False,True
frame_6578.jpg,False,True
frame_6580.jpg,False,True
frame_6586.jpg,False,True
frame_6587.jpg,False,True
frame_6588.jpg,False,True
frame_6589.jpg,False,True
frame_6590.jpg,False,True
frame_6591.jpg,False,True
frame_6593.jpg,False,True
frame_6594.jpg,False,True
frame_6595.jpg,False,True
frame_6596.jpg,False,True
frame_6597.jpg,False,True
frame_6598.jpg,False,True
frame_6599.jpg,False,True
frame_6601.jpg,False,True
frame_6602.jpg,False,True
frame_6603.jpg,True,False
frame_6604.jpg,True,False
frame_6609.jpg,True,False
frame_6619.jpg,False,True
frame_6620.jpg,False,True
frame_6621.jpg,False,True
frame_6622.jpg,False,True
frame_6623.jpg,False,True
frame_6624.jpg,False,True
frame_6625.jpg,False,True
frame_6626.jpg,False,True
frame_6630.jpg,False,True
frame_6631.jpg,False,True
frame_6635.jpg,False,True
frame_6636.jpg,False,True
frame_6637.jpg,False,True
frame_6638.jpg,False,True
frame_6639.jpg,False,True
frame_6640.jpg,False,True
frame_6641.jpg,False,True
frame_6642.jpg,False,True
frame_6643.jpg,False,True
frame_6644.jpg,False,True
frame_6645.jpg,False,True
frame_6646.jpg,False,True
frame_6647.jpg,False,True
frame_6648.jpg,True,False
frame_6649.jpg,True,False
frame_6650.jpg,False,True
frame_6655.jpg,False,True
frame_6656.jpg,False,True
frame_6657.jpg,False,True
frame_6658.jpg,False,True
frame_6659.jpg,False,True
frame_6660.jpg,False,True
frame_6662.jpg,False,True
frame_6666.jpg,False,True
frame_6667.jpg,False,True
frame_6668.jpg,False,True
frame_6673.jpg,False,True
frame_6674.jpg,False,True
frame_6675.jpg,True,False
frame_6676.jpg,False,True
frame_6683.jpg,False,True
frame_6684.jpg,True,False
frame_6685.jpg,True,False
frame_6686.jpg,False,True
frame_6687.jpg,False,True
frame_6688.jpg,False,True
frame_6689.jpg,False,True
frame_6711.jpg,False,True
frame_6712.jpg,False,True
frame_6720.jpg,False,True
frame_6721.jpg,False,True
frame_6722.jpg,False,True
frame_6723.jpg,False,True
frame_6724.jpg,False,True
frame_6725.jpg,False,True
frame_6726.jpg,False,True
frame_6727.jpg,False,True
frame_6728.jpg,False,True
frame_6729.jpg,False,True
frame_6733.jpg,False,True
frame_6734.jpg,False,True
frame_6735.jpg,False,True
frame_6736.jpg,False,True
frame_6737.jpg,False,True
frame_6738.jpg,False,True
frame_6739.jpg,False,True
frame_6740.jpg,False,True
frame_6741.jpg,False,True
frame_6742.jpg,False,True
frame_6744.jpg,False,True
frame_6745.jpg,False,True
frame_6746.jpg,False,True
frame_6747.jpg,False,True
frame_6750.jpg,False,True
frame_6751.jpg,False,True
frame_6752.jpg,False,True
frame_6754.jpg,False,True
frame_6755.jpg,False,True
frame_6756.jpg,False,True
frame_6757.jpg,False,True
frame_6758.jpg,False,True
frame_6759.jpg,False,True
frame_6760.jpg,False,True
frame_6761.jpg,False,True
frame_6762.jpg,False,True
frame_6763.jpg,False,True
frame_6765.jpg,False,True
frame_6767.jpg,False,True
frame_6775.jpg,False,True
frame_6777.jpg,False,True
frame_6778.jpg,False,True
frame_6779.jpg,False,True
frame_6780.jpg,False,True
frame_6781.jpg,False,True
frame_6782.jpg,False,True
frame_6783.jpg,False,True
frame_6784.jpg,False,True
frame_6785.jpg,False,True
frame_6792.jpg,True,False

